"","ix","condition","phase","tid","sid","agent","recipient","result"
"451",76,"B3","gen","gen-13","A3-gen-10",43,41,53
"452",76,"B3","gen","gen-14","A3-gen-03",32,51,41
"453",76,"B3","gen","gen-15","A3-gen-05",42,32,43
"454",76,"B3","gen","gen-16","A3-gen-07",42,51,52
"455",76,"B3","gen","gen-17","A3-gen-02",32,41,41
"456",76,"B3","gen","gen-18","A3-gen-08",42,63,44
"457",77,"B1","learn","learn-01","A1-learn-02",42,33,54
"458",77,"B1","learn","learn-02","A1-learn-06",42,62,53
"459",77,"B1","learn","learn-03","A1-learn-03",42,52,53
"460",77,"B1","learn","learn-04","A1-learn-04",42,53,54
"461",77,"B1","learn","learn-05","A1-learn-05",42,61,52
"462",77,"B1","learn","learn-06","A1-learn-01",42,31,52
"463",77,"B1","gen","gen-01","A1-gen-01",32,32,32
"464",77,"B1","gen","gen-02","A1-learn-04",42,53,54
"465",77,"B1","gen","gen-03","A1-learn-02",42,33,34
"466",77,"B1","gen","gen-04","A1-gen-16",61,63,63
"467",77,"B1","gen","gen-05","A1-gen-15",61,51,51
"468",77,"B1","gen","gen-06","A1-gen-06",42,41,41
"469",77,"B1","gen","gen-07","A1-gen-03",32,51,51
"470",77,"B1","gen","gen-08","A1-gen-13",61,32,32
"471",77,"B1","gen","gen-09","A1-gen-07",42,51,51
"472",77,"B1","gen","gen-10","A1-gen-05",42,32,32
"473",77,"B1","gen","gen-11","A1-gen-09",43,32,32
"474",77,"B1","gen","gen-12","A1-gen-14",61,41,41
"475",77,"B1","gen","gen-13","A1-gen-11",43,51,51
"476",77,"B1","gen","gen-14","A1-gen-12",43,63,63
"477",77,"B1","gen","gen-15","A1-gen-08",42,63,63
"478",77,"B1","gen","gen-16","A1-gen-04",32,63,63
"479",77,"B1","gen","gen-17","A1-gen-10",43,41,41
"480",77,"B1","gen","gen-18","A1-gen-02",32,41,41
"481",78,"B1","learn","learn-01","A1-learn-02",42,33,54
"482",78,"B1","learn","learn-02","A1-learn-06",42,62,53
"483",78,"B1","learn","learn-03","A1-learn-05",42,61,52
"484",78,"B1","learn","learn-04","A1-learn-04",42,53,54
"485",78,"B1","learn","learn-05","A1-learn-03",42,52,53
"486",78,"B1","learn","learn-06","A1-learn-01",42,31,52
"487",78,"B1","gen","gen-01","A1-gen-07",42,51,52
"488",78,"B1","gen","gen-02","A1-gen-08",42,63,54
"489",78,"B1","gen","gen-03","A1-gen-11",43,51,52
"490",78,"B1","gen","gen-04","A1-gen-04",32,63,54
"491",78,"B1","gen","gen-05","A1-gen-03",32,51,52
"492",78,"B1","gen","gen-06","A1-gen-14",61,41,52
"493",78,"B1","gen","gen-07","A1-gen-06",42,41,52
"494",78,"B1","gen","gen-08","A1-gen-16",61,63,54
"495",78,"B1","gen","gen-09","A1-gen-09",43,32,53
"496",78,"B1","gen","gen-10","A1-gen-12",43,63,54
"497",78,"B1","gen","gen-11","A1-gen-05",42,32,53
"498",78,"B1","gen","gen-12","A1-gen-02",32,41,52
"499",78,"B1","gen","gen-13","A1-gen-15",61,51,52
"500",78,"B1","gen","gen-14","A1-gen-10",43,41,52
"501",78,"B1","gen","gen-15","A1-gen-13",61,32,53
"502",78,"B1","gen","gen-16","A1-learn-02",42,33,54
"503",78,"B1","gen","gen-17","A1-learn-04",42,53,54
"504",78,"B1","gen","gen-18","A1-gen-01",32,32,53
"505",79,"B2","learn","learn-01","A2-learn-06",62,42,73
"506",79,"B2","learn","learn-02","A2-learn-05",61,42,73
"507",79,"B2","learn","learn-03","A2-learn-02",33,42,43
"508",79,"B2","learn","learn-04","A2-learn-04",53,42,63
"509",79,"B2","learn","learn-05","A2-learn-01",31,42,43
"510",79,"B2","learn","learn-06","A2-learn-03",52,42,63
"511",79,"B2","gen","gen-01","A2-gen-15",63,43,61
"512",79,"B2","gen","gen-02","A2-gen-04",32,61,63
"513",79,"B2","gen","gen-03","A2-gen-02",32,42,43
"514",79,"B2","gen","gen-04","A2-learn-03",52,42,63
"515",79,"B2","gen","gen-05","A2-gen-10",51,42,63
"516",79,"B2","gen","gen-06","A2-gen-11",51,43,61
"517",79,"B2","gen","gen-07","A2-gen-01",32,32,33
"518",79,"B2","gen","gen-08","A2-gen-05",41,32,41
"519",79,"B2","gen","gen-09","A2-gen-07",41,43,42
"520",79,"B2","gen","gen-10","A2-learn-01",31,42,43
"521",79,"B2","gen","gen-11","A2-gen-09",51,32,43
"522",79,"B2","gen","gen-12","A2-gen-14",63,42,73
"523",79,"B2","gen","gen-13","A2-gen-16",63,61,62
"524",79,"B2","gen","gen-14","A2-gen-13",63,32,42
"525",79,"B2","gen","gen-15","A2-gen-03",32,43,41
"526",79,"B2","gen","gen-16","A2-gen-06",41,42,41
"527",79,"B2","gen","gen-17","A2-gen-12",51,61,73
"528",79,"B2","gen","gen-18","A2-gen-08",41,61,52
"529",81,"B1","learn","learn-01","A1-learn-06",42,62,53
"530",81,"B1","learn","learn-02","A1-learn-05",42,61,52
"531",81,"B1","learn","learn-03","A1-learn-02",42,33,54
"532",81,"B1","learn","learn-04","A1-learn-04",42,53,54
"533",81,"B1","learn","learn-05","A1-learn-01",42,31,52
"534",81,"B1","learn","learn-06","A1-learn-03",42,52,53
"535",81,"B1","gen","gen-01","A1-gen-16",61,63,62
"536",81,"B1","gen","gen-02","A1-gen-13",61,32,54
"537",81,"B1","gen","gen-03","A1-learn-01",42,31,52
"538",81,"B1","gen","gen-04","A1-gen-11",43,51,63
"539",81,"B1","gen","gen-05","A1-gen-05",42,32,51
"540",81,"B1","gen","gen-06","A1-learn-02",42,33,52
"541",81,"B1","gen","gen-07","A1-gen-09",43,32,54
"542",81,"B1","gen","gen-08","A1-gen-04",32,63,52
"543",81,"B1","gen","gen-09","A1-gen-12",43,63,54
"544",81,"B1","gen","gen-10","A1-gen-08",42,63,53
"545",81,"B1","gen","gen-11","A1-gen-03",32,51,41
"546",81,"B1","gen","gen-12","A1-gen-14",61,41,51
"547",81,"B1","gen","gen-13","A1-gen-01",32,32,42
"548",81,"B1","gen","gen-14","A1-gen-06",42,41,42
"549",81,"B1","gen","gen-15","A1-gen-15",61,51,62
"550",81,"B1","gen","gen-16","A1-gen-10",43,41,43
"551",81,"B1","gen","gen-17","A1-gen-02",32,41,42
"552",81,"B1","gen","gen-18","A1-gen-07",42,51,62
"553",82,"B3","learn","learn-01","A3-learn-02",42,33,43
"554",82,"B3","learn","learn-02","A3-learn-01",42,31,43
"555",82,"B3","learn","learn-03","A3-learn-06",42,62,73
"556",82,"B3","learn","learn-04","A3-learn-04",42,53,63
"557",82,"B3","learn","learn-05","A3-learn-03",42,52,63
"558",82,"B3","learn","learn-06","A3-learn-05",42,61,73
"559",82,"B3","gen","gen-01","A3-gen-05",42,32,43
"560",82,"B3","gen","gen-02","A3-gen-10",43,41,33
"561",82,"B3","gen","gen-03","A3-gen-15",61,51,63
"562",82,"B3","gen","gen-04","A3-gen-11",43,51,63
"563",82,"B3","gen","gen-05","A3-gen-06",42,41,43
"564",82,"B3","gen","gen-06","A3-gen-07",42,51,63
"565",82,"B3","gen","gen-07","A3-gen-08",42,63,73
"566",82,"B3","gen","gen-08","A3-gen-03",32,51,43
"567",82,"B3","gen","gen-09","A3-gen-14",61,41,63
"568",82,"B3","gen","gen-10","A3-gen-16",61,63,73
"569",82,"B3","gen","gen-11","A3-learn-03",42,52,63
"570",82,"B3","gen","gen-12","A3-gen-12",43,63,42
"571",82,"B3","gen","gen-13","A3-gen-04",32,63,33
"572",82,"B3","gen","gen-14","A3-gen-01",32,32,43
"573",82,"B3","gen","gen-15","A3-gen-13",61,32,63
"574",82,"B3","gen","gen-16","A3-gen-02",32,41,33
"575",82,"B3","gen","gen-17","A3-learn-04",42,53,63
"576",82,"B3","gen","gen-18","A3-gen-09",43,32,43
"577",83,"B4","learn","learn-01","A4-learn-03",52,42,53
"578",83,"B4","learn","learn-02","A4-learn-01",31,42,52
"579",83,"B4","learn","learn-03","A4-learn-05",61,42,52
"580",83,"B4","learn","learn-04","A4-learn-02",33,42,54
"581",83,"B4","learn","learn-05","A4-learn-06",62,42,53
"582",83,"B4","learn","learn-06","A4-learn-04",53,42,54
"583",83,"B4","gen","gen-01","A4-gen-06",41,42,52
"584",83,"B4","gen","gen-02","A4-gen-07",41,43,52
"585",83,"B4","gen","gen-03","A4-gen-04",32,61,63
"586",83,"B4","gen","gen-04","A4-gen-02",32,42,53
"587",83,"B4","gen","gen-05","A4-gen-15",63,43,54
"588",83,"B4","gen","gen-06","A4-learn-01",31,42,52
"589",83,"B4","gen","gen-07","A4-gen-09",51,32,42
"590",83,"B4","gen","gen-08","A4-gen-05",41,32,42
"591",83,"B4","gen","gen-09","A4-gen-12",51,61,62
"592",83,"B4","gen","gen-10","A4-gen-10",51,42,52
"593",83,"B4","gen","gen-11","A4-gen-13",63,32,44
"594",83,"B4","gen","gen-12","A4-gen-14",63,42,54
"595",83,"B4","gen","gen-13","A4-gen-03",32,43,53
"596",83,"B4","gen","gen-14","A4-gen-01",32,32,43
"597",83,"B4","gen","gen-15","A4-gen-08",41,61,72
"598",83,"B4","gen","gen-16","A4-gen-16",63,61,74
"599",83,"B4","gen","gen-17","A4-learn-06",62,42,53
"600",83,"B4","gen","gen-18","A4-gen-11",51,43,52
"601",84,"B3","learn","learn-01","A3-learn-01",42,31,43
"602",84,"B3","learn","learn-02","A3-learn-06",42,62,73
"603",84,"B3","learn","learn-03","A3-learn-05",42,61,73
"604",84,"B3","learn","learn-04","A3-learn-04",42,53,63
"605",84,"B3","learn","learn-05","A3-learn-03",42,52,63
"606",84,"B3","learn","learn-06","A3-learn-02",42,33,43
"607",84,"B3","gen","gen-01","A3-gen-03",32,51,43
"608",84,"B3","gen","gen-02","A3-gen-13",61,32,43
"609",84,"B3","gen","gen-03","A3-gen-16",61,63,73
"610",84,"B3","gen","gen-04","A3-gen-01",32,32,42
"611",84,"B3","gen","gen-05","A3-gen-09",43,32,43
"612",84,"B3","gen","gen-06","A3-gen-08",42,63,73
"613",84,"B3","gen","gen-07","A3-gen-10",43,41,53
"614",84,"B3","gen","gen-08","A3-gen-12",43,63,73
"615",84,"B3","gen","gen-09","A3-gen-15",61,51,62
"616",84,"B3","gen","gen-10","A3-gen-14",61,41,52
"617",84,"B3","gen","gen-11","A3-gen-02",32,41,52
"618",84,"B3","gen","gen-12","A3-gen-06",42,41,52
"619",84,"B3","gen","gen-13","A3-gen-05",42,32,43
"620",84,"B3","gen","gen-14","A3-gen-07",42,51,63
"621",84,"B3","gen","gen-15","A3-learn-03",42,52,63
"622",84,"B3","gen","gen-16","A3-gen-04",32,63,73
"623",84,"B3","gen","gen-17","A3-learn-04",42,53,63
"624",84,"B3","gen","gen-18","A3-gen-11",43,51,63
"625",85,"B1","learn","learn-01","A1-learn-02",42,33,54
"626",85,"B1","learn","learn-02","A1-learn-06",42,62,53
"627",85,"B1","learn","learn-03","A1-learn-03",42,52,53
"628",85,"B1","learn","learn-04","A1-learn-05",42,61,52
"629",85,"B1","learn","learn-05","A1-learn-01",42,31,52
"630",85,"B1","learn","learn-06","A1-learn-04",42,53,54
"631",85,"B1","gen","gen-01","A1-gen-12",43,63,54
"632",85,"B1","gen","gen-02","A1-gen-03",32,51,52
"633",85,"B1","gen","gen-03","A1-gen-09",43,32,53
"634",85,"B1","gen","gen-04","A1-gen-11",43,51,52
"635",85,"B1","gen","gen-05","A1-gen-07",42,51,52
"636",85,"B1","gen","gen-06","A1-gen-10",43,41,52
"637",85,"B1","gen","gen-07","A1-gen-08",42,63,54
"638",85,"B1","gen","gen-08","A1-learn-03",42,52,53
"639",85,"B1","gen","gen-09","A1-learn-02",42,33,54
"640",85,"B1","gen","gen-10","A1-gen-05",42,32,53
"641",85,"B1","gen","gen-11","A1-gen-04",32,63,54
"642",85,"B1","gen","gen-12","A1-gen-02",32,41,52
"643",85,"B1","gen","gen-13","A1-gen-14",61,41,52
"644",85,"B1","gen","gen-14","A1-gen-01",32,32,53
"645",85,"B1","gen","gen-15","A1-gen-15",61,51,52
"646",85,"B1","gen","gen-16","A1-gen-13",61,32,53
"647",85,"B1","gen","gen-17","A1-gen-16",61,63,54
"648",85,"B1","gen","gen-18","A1-gen-06",42,41,52
"649",86,"B3","learn","learn-01","A3-learn-04",42,53,63
"650",86,"B3","learn","learn-02","A3-learn-05",42,61,73
"651",86,"B3","learn","learn-03","A3-learn-02",42,33,43
"652",86,"B3","learn","learn-04","A3-learn-06",42,62,73
"653",86,"B3","learn","learn-05","A3-learn-01",42,31,43
"654",86,"B3","learn","learn-06","A3-learn-03",42,52,63
"655",86,"B3","gen","gen-01","A3-gen-02",32,41,53
"656",86,"B3","gen","gen-02","A3-gen-01",32,32,43
"657",86,"B3","gen","gen-03","A3-gen-09",43,32,54
"658",86,"B3","gen","gen-04","A3-gen-08",42,63,74
"659",86,"B3","gen","gen-05","A3-learn-05",42,61,74
"660",86,"B3","gen","gen-06","A3-gen-07",42,51,63
"661",86,"B3","gen","gen-07","A3-learn-04",42,53,63
"662",86,"B3","gen","gen-08","A3-gen-13",61,32,43
"663",86,"B3","gen","gen-09","A3-gen-04",32,63,74
"664",86,"B3","gen","gen-10","A3-gen-05",42,32,43
"665",86,"B3","gen","gen-11","A3-gen-15",61,51,62
"666",86,"B3","gen","gen-12","A3-gen-14",61,41,53
"667",86,"B3","gen","gen-13","A3-gen-16",61,63,74
"668",86,"B3","gen","gen-14","A3-gen-11",43,51,63
"669",86,"B3","gen","gen-15","A3-gen-06",42,41,52
"670",86,"B3","gen","gen-16","A3-gen-10",43,41,53
"671",86,"B3","gen","gen-17","A3-gen-03",32,51,63
"672",86,"B3","gen","gen-18","A3-gen-12",43,63,74
"673",87,"B1","learn","learn-01","A1-learn-05",42,61,52
"674",87,"B1","learn","learn-02","A1-learn-04",42,53,54
"675",87,"B1","learn","learn-03","A1-learn-06",42,62,53
"676",87,"B1","learn","learn-04","A1-learn-02",42,33,54
"677",87,"B1","learn","learn-05","A1-learn-01",42,31,52
"678",87,"B1","learn","learn-06","A1-learn-03",42,52,53
"679",87,"B1","gen","gen-01","A1-gen-03",32,51,53
"680",87,"B1","gen","gen-02","A1-gen-06",42,41,52
